run_id,op_index,op_tag,ticks_us
56,8,FULLY_CONNECTED,31
57,0,CONV_2D,39681
57,1,DEPTHWISE_CONV_2D,1434
57,2,CONV_2D,24733
57,3,DEPTHWISE_CONV_2D,1415
57,4,CONV_2D,24733
57,5,DEPTHWISE_CONV_2D,1420
57,6,CONV_2D,24727
57,7,MEAN,5683
57,8,FULLY_CONNECTED,32
58,0,CONV_2D,39680
58,1,DEPTHWISE_CONV_2D,1429
58,2,CONV_2D,24727
58,3,DEPTHWISE_CONV_2D,1420
58,4,CONV_2D,24733
58,5,DEPTHWISE_CONV_2D,1415
58,6,CONV_2D,24733
58,7,MEAN,5678
58,8,FULLY_CONNECTED,31
59,0,CONV_2D,39680
59,1,DEPTHWISE_CONV_2D,1434
59,2,CONV_2D,24733
59,3,DEPTHWISE_CONV_2D,1415
59,4,CONV_2D,24727
59,5,DEPTHWISE_CONV_2D,1420
59,6,CONV_2D,24733
59,7,MEAN,5677
59,8,FULLY_CONNECTED,32
60,0,CONV_2D,39680
60,1,DEPTHWISE_CONV_2D,1435
60,2,CONV_2D,24728
60,3,DEPTHWISE_CONV_2D,1420
60,4,CONV_2D,24733
60,5,DEPTHWISE_CONV_2D,1415
60,6,CONV_2D,24727
60,7,MEAN,5682
60,8,FULLY_CONNECTED,31
61,0,CONV_2D,39680
61,1,DEPTHWISE_CONV_2D,1433
61,2,CONV_2D,24727
61,3,DEPTHWISE_CONV_2D,1421
61,4,CONV_2D,24728
61,5,DEPTHWISE_CONV_2D,1420
61,6,CONV_2D,24732
61,7,MEAN,5677
61,8,FULLY_CONNECTED,31
62,0,CONV_2D,39680
62,1,DEPTHWISE_CONV_2D,1429
62,2,CONV_2D,24733
62,3,DEPTHWISE_CONV_2D,1420
62,4,CONV_2D,24727
62,5,DEPTHWISE_CONV_2D,1421
62,6,CONV_2D,24727
62,7,MEAN,5683
62,8,FULLY_CONNECTED,32
63,0,CONV_2D,39685
63,1,DEPTHWISE_CONV_2D,1429
63,2,CONV_2D,24727
63,3,DEPTHWISE_CONV_2D,1414
63,4,CONV_2D,24733
63,5,DEPTHWISE_CONV_2D,1420
63,6,CONV_2D,24728
63,7,MEAN,5683
63,8,FULLY_CONNECTED,31
64,0,CONV_2D,39680
64,1,DEPTHWISE_CONV_2D,1429
64,2,CONV_2D,24738
64,3,DEPTHWISE_CONV_2D,1415
64,4,CONV_2D,24727
64,5,DEPTHWISE_CONV_2D,1414
64,6,CONV_2D,24733
64,7,MEAN,5678
64,8,FULLY_CONNECTED,31
65,0,CONV_2D,39685
65,1,DEPTHWISE_CONV_2D,1434
65,2,CONV_2D,24727
65,3,DEPTHWISE_CONV_2D,1415
65,4,CONV_2D,24738
65,5,DEPTHWISE_CONV_2D,1414
65,6,CONV_2D,24727
65,7,MEAN,5683
65,8,FULLY_CONNECTED,32
66,0,CONV_2D,39680
66,1,DEPTHWISE_CONV_2D,1429
66,2,CONV_2D,24732
66,3,DEPTHWISE_CONV_2D,1421
66,4,CONV_2D,24727
66,5,DEPTHWISE_CONV_2D,1415
66,6,CONV_2D,24737
66,7,MEAN,5672
66,8,FULLY_CONNECTED,31
67,0,CONV_2D,39685
67,1,DEPTHWISE_CONV_2D,1428
67,2,CONV_2D,24733
67,3,DEPTHWISE_CONV_2D,1415
67,4,CONV_2D,24732
