run_id,op_index,op_tag,ticks_us
36,11,DEPTHWISE_CONV_2D,1458
36,12,CONV_2D,24837
36,13,MEAN,5676
36,14,FULLY_CONNECTED,71
37,0,CONV_2D,39753
37,1,DEPTHWISE_CONV_2D,1443
37,2,CONV_2D,24797
37,3,DEPTHWISE_CONV_2D,1471
37,4,CONV_2D,24828
37,5,DEPTHWISE_CONV_2D,1434
37,6,CONV_2D,24832
37,7,DEPTHWISE_CONV_2D,1448
37,8,CONV_2D,24792
37,9,DEPTHWISE_CONV_2D,1463
37,10,CONV_2D,24836
37,11,DEPTHWISE_CONV_2D,1433
37,12,CONV_2D,24831
37,13,MEAN,5682
37,14,FULLY_CONNECTED,72
38,0,CONV_2D,39754
38,1,DEPTHWISE_CONV_2D,1447
38,2,CONV_2D,24795
38,3,DEPTHWISE_CONV_2D,1471
38,4,CONV_2D,24835
38,5,DEPTHWISE_CONV_2D,1438
38,6,CONV_2D,24836
38,7,DEPTHWISE_CONV_2D,1448
38,8,CONV_2D,24791
38,9,DEPTHWISE_CONV_2D,1464
38,10,CONV_2D,24846
38,11,DEPTHWISE_CONV_2D,1434
38,12,CONV_2D,24829
38,13,MEAN,5681
38,14,FULLY_CONNECTED,71
39,0,CONV_2D,39753
39,1,DEPTHWISE_CONV_2D,1461
39,2,CONV_2D,24799
39,3,DEPTHWISE_CONV_2D,1471
39,4,CONV_2D,24826
39,5,DEPTHWISE_CONV_2D,1434
39,6,CONV_2D,24836
39,7,DEPTHWISE_CONV_2D,1452
39,8,CONV_2D,24793
39,9,DEPTHWISE_CONV_2D,1461
39,10,CONV_2D,24832
39,11,DEPTHWISE_CONV_2D,1433
39,12,CONV_2D,24838
39,13,MEAN,5682
39,14,FULLY_CONNECTED,71
40,0,CONV_2D,39765
40,1,DEPTHWISE_CONV_2D,1446
40,2,CONV_2D,24790
40,3,DEPTHWISE_CONV_2D,1476
40,4,CONV_2D,24825
40,5,DEPTHWISE_CONV_2D,1438
40,6,CONV_2D,24829
40,7,DEPTHWISE_CONV_2D,1474
40,8,CONV_2D,24781
40,9,DEPTHWISE_CONV_2D,1463
40,10,CONV_2D,24832
40,11,DEPTHWISE_CONV_2D,1446
40,12,CONV_2D,24825
40,13,MEAN,5687
40,14,FULLY_CONNECTED,72
41,0,CONV_2D,39753
41,1,DEPTHWISE_CONV_2D,1437
41,2,CONV_2D,24790
41,3,DEPTHWISE_CONV_2D,1478
41,4,CONV_2D,24821
41,5,DEPTHWISE_CONV_2D,1436
41,6,CONV_2D,24838
